"","D-Sas4_1","D-Sas4_2","D-Sas4_3","D-Ssas6_1","D-Ssas6_2","D-Ssas6_3","SakOE_1","SakOE_2","SakOE_3","w67WT_1","w67WT_2","w67WT_3","OregonRWT_1","OregonRWT_2","OregonRWT_3"
"1632810_at",5.847310423,6.255977708,5.800379605,5.556198607,5.584313226,5.4712144,3.560100473,4.536076839,4.898634933,5.745559787,5.811151117,5.810882616,5.467852176,5.495988962,5.36201312
"1624080_s_at",8.977016326,8.38045395,9.155180534,10.16102155,10.05367796,10.51526128,8.901882572,8.874711475,8.774530713,8.952156894,8.634901009,8.571273429,9.013992816,8.987577799,8.207722316
"1632935_at",5.776175745,5.761249327,5.486607143,5.172340584,5.303014374,5.039825425,5.02896914,4.81427629,5.34899561,5.494113225,5.354664476,5.577768905,5.059737751,5.207495506,4.790740261
"1637304_at",7.003847714,6.985585765,7.081749628,6.395461459,6.228344504,6.408306502,6.243361202,6.438557998,6.760137873,6.809486409,6.851006231,7.284279587,6.846545598,6.980492244,6.87951557
"1631534_at",5.75542332,6.455378446,6.196840375,4.12389505,4.030662813,4.709678239,4.911364799,4.838439321,5.003394622,4.38489239,4.081474321,4.705526192,4.36440514,4.43789676,4.661652396
"1633583_at",5.507169935,5.765175688,5.836438071,5.20677264,5.161735411,5.251418454,5.373977389,5.271175731,5.427685015,5.581740583,5.73399152,5.530024555,5.21306593,5.466248725,5.527107565
"1633553_s_at",8.326188921,8.677029822,8.492543446,8.052159311,7.872252948,7.897202564,7.994399964,7.756406726,7.734575173,7.713532845,7.836960638,7.937162566,7.855982781,7.492921921,7.509029957
"1636177_at",2.822329128,2.943479638,3.033580373,3.195935638,2.948806216,2.849694837,2.546897732,2.548619909,2.551256244,2.56743232,2.843290106,2.997763061,2.958316692,2.95478181,2.771188563
"1640789_a_at",3.558582494,3.587077346,3.403575242,2.897655553,2.91820922,2.971235308,3.417325475,3.415916422,3.420884293,3.468484623,3.468484623,3.322505965,3.41153285,3.395559672,3.41153285
"1626338_s_at",6.49024248,6.737550389,6.765543768,6.389923492,6.10933633,5.66538944,5.748427129,5.800804437,6.160103309,6.742393267,6.162365041,6.844525077,6.350081996,6.548298025,6.261109477
"1640023_s_at",6.214292196,6.338812327,6.396955207,6.315696935,6.045411205,6.079605793,6.140098274,6.496280089,6.422860763,6.421953657,6.048059137,6.202436082,6.026683021,6.061590476,6.073657482
"1638060_at",10.20821352,10.12215071,10.36633769,10.47910201,10.26090555,10.25393104,10.16194845,10.06584813,10.10181357,9.989200836,9.701702757,10.33926003,9.944310546,9.821774633,9.958824685
"1629352_at",9.848402288,10.21553356,9.88123065,9.672174353,9.903840199,9.449561851,9.610103233,9.860484981,10.03148245,9.779855782,9.657033888,9.460394089,9.638893756,9.623270889,9.543249714
"1633850_at",7.207338476,7.366309392,7.107192951,7.382879208,7.187807796,7.406164371,7.185685773,7.441614625,7.215576109,7.391067463,7.593008989,7.512813709,7.591916457,7.498500966,7.64384998
"1636659_at",6.935212196,6.707229145,7.009486689,6.243923563,6.64095771,6.309820127,6.376744416,6.703094171,6.439701076,6.591291509,6.334706407,6.43945958,6.239428559,6.318882368,6.168027335
"1627738_a_at",7.294605575,7.227424057,7.337167839,8.043481767,7.60784447,8.011443096,7.732598738,7.794318271,7.670235194,7.731035855,7.841839144,7.829832686,7.69004597,7.752468978,7.694027676
"1625572_s_at",8.546638745,9.024551226,8.684307427,8.085897522,7.590938245,8.069155325,8.42705786,8.110546053,7.948688773,7.931736145,7.739675128,8.411386416,7.913275055,7.373052687,7.780321457
"1632199_at",5.912593342,6.310186151,6.229051535,5.820967866,5.329338164,5.381100631,5.862448759,5.856098247,5.918588151,6.276480887,6.050495013,6.349239983,5.810285427,5.833874585,5.929152627
"1640626_at",3.977289754,4.111496357,4.2732241,3.712419568,4.945330854,4.309881798,3.847284917,4.167793477,3.36545416,4.948338907,4.454944681,4.534934843,4.34449994,4.889518019,4.570713099
"1631430_at",8.82864588,8.829257807,8.914601482,8.730170435,8.481404495,8.601984237,8.416657215,8.477048777,8.655019675,8.825988149,8.66588983,8.956674959,8.576162932,8.79108483,8.609609775
"1641251_at",7.648543224,7.730153775,7.653612259,7.80957073,7.915074814,7.937984806,7.872220333,7.95451712,7.933709431,7.977883826,8.11802678,8.097536093,7.904288576,8.029673253,8.035503762
"1633839_at",8.524064038,8.17983937,8.311346983,8.596919373,8.562529775,8.662126592,8.182144088,8.440224492,8.478258872,8.308234696,8.242318657,8.30304942,8.234851385,8.317557331,8.191846307
"1633793_at",7.304017749,7.304207686,7.399436377,7.483915512,7.59320495,7.52561462,6.978162148,7.285000472,7.373847079,7.823469943,7.905019006,7.827074969,7.292524768,7.310379286,7.460121756
"1628587_at",5.964082543,6.181212544,5.801785732,5.731769641,5.459789659,5.678928855,4.729054279,5.212820728,5.322109277,5.518133095,5.379053351,5.43644987,5.418753154,5.716018861,5.706880494
"1624680_a_at",9.48323708,9.802244803,9.66315158,9.535468856,9.263042456,9.695103002,9.45926023,9.201961925,9.125790622,9.434998277,9.430271799,9.680641806,9.511395315,9.303292744,9.502105883
"1626056_a_at",7.774121267,7.867837122,7.997508222,8.048699707,8.004250371,8.069180051,7.651923671,7.718241071,7.522023062,7.646554744,7.816390094,8.008064483,7.919100224,7.835647464,7.683493156
"1636357_at",2.597456742,3.194142317,2.705408961,2.715929528,2.373256942,2.394541451,2.340991554,2.378622097,2.333813262,2.406356001,2.615489475,2.61330352,2.69353472,2.69952003,2.597043779
"1640303_a_at",6.094634811,5.514545893,6.487499223,5.842271885,6.036185237,5.933280823,6.122595602,6.170296017,6.320858894,6.276002463,6.181131879,5.664591119,5.543381831,5.755898167,5.388845679
"1626743_at",5.06363395,5.06363395,5.06363395,4.335528282,4.359659889,4.329649011,5.249486892,5.249486892,5.267288026,5.06363395,5.06363395,5.06363395,5.24919662,5.294544812,5.24875217
"1625092_at",6.074856228,2.907610015,2.379037505,2.177728981,2.523751289,2.370532566,2.404728088,2.327367361,2.848448385,5.034480066,3.604258139,3.200212783,4.309887509,2.492267717,3.10993584
"1630483_a_at",8.412096322,8.383164413,8.451150478,8.258175958,8.048959883,8.061587674,8.089470895,8.089247821,8.424309675,8.458409787,8.41811441,8.868919292,8.157386858,8.457300951,8.011750429
"1624813_s_at",6.916828824,7.338196891,7.159558194,7.425372635,7.504743272,7.505866503,6.863266316,6.98070252,7.154571691,7.330382403,7.376716774,7.386610789,7.162048202,7.116931419,7.176590838
"1623697_s_at",8.143215429,5.167928915,5.299981051,4.173226809,4.448009813,4.164411379,4.563049787,4.886189062,6.302383784,6.459113344,5.768677722,5.445943025,5.273966562,3.977098084,5.129388186
"1638950_at",3.378184885,3.446774095,3.520560965,3.920287063,3.565463569,3.762948841,3.242241152,3.28922357,3.397996712,3.358836237,3.466338001,3.567218499,2.885792161,2.885194915,2.885831741
"1638764_at",5.383354026,5.19752348,5.197719232,5.319148868,5.272956853,5.268431409,5.060595574,5.079576512,4.939847497,5.008563364,5.405637076,5.392546868,4.979045548,4.870136755,4.969665213
"1639605_at",5.2962971,5.119912159,4.664458911,5.144399906,5.313953163,5.293620757,4.961331668,5.104982086,5.377299415,5.216868886,4.846075785,5.183840039,5.289737821,4.672469958,4.713527144
"1625512_s_at",3.857470463,4.539241607,4.835880775,3.477117559,3.587947256,3.513094196,4.11327513,4.844168133,4.441454044,3.568119911,3.862769045,3.30317713,3.688743627,3.855037815,3.514905686
"1630883_at",6.541211582,6.633931,6.505738119,6.246559783,6.453744406,6.252750309,6.224109371,6.14639346,6.222903784,6.59659658,6.60286954,6.67237623,6.699494158,6.475200096,6.300948609
"1631662_a_at",8.950694983,8.6918698,9.192289406,8.491601428,8.082349879,8.352423263,8.271276812,8.199331533,8.173579394,8.65923577,8.542137918,8.819422041,8.138291387,8.380765038,8.374850754
"1629369_at",6.653715327,6.573487944,6.832534874,6.500210097,6.630176003,6.700562263,6.525588489,6.559139185,6.57156795,6.868626235,6.97146307,6.873627845,6.691450557,6.46845136,6.441661783
"1627577_at",2.406908357,2.394452748,2.395241461,2.824945788,2.841287014,2.829334709,3.095505947,3.099684397,3.100925175,3.262823946,2.442371156,2.492174532,2.225462305,2.818620265,2.479267544
"1638611_at",3.125737258,3.369734534,3.929252504,3.12571975,2.984114799,2.297070062,3.001826147,4.125571704,4.12291503,2.192711612,2.192711612,2.192711612,2.506015443,2.530415512,2.513927774
"1628913_at",3.064895172,2.981178988,2.963584793,3.001293744,3.050645314,3.001293744,2.983210138,3.281022174,3.134576004,2.952642376,2.981178988,3.200347598,3.403522006,3.353304512,3.336009809
"1636484_at",10.31304519,10.51152644,10.36842072,10.15631032,10.20639976,10.19145149,10.08792117,10.10848268,10.10151139,10.33557168,10.35236247,10.10863561,10.03422598,9.993921153,9.970445505
"1632009_at",3.080877967,3.535632868,3.339787663,3.027607297,3.255535155,3.493469101,3.103558868,3.268987754,3.129940711,3.229837326,2.977321317,3.860479833,2.891814202,2.991945463,2.601150048
"1625389_at",10.72620968,10.72593872,10.65353409,11.02308374,10.96536664,11.07060685,11.22496613,11.20198169,11.1013177,11.28327313,11.19691727,10.80539552,11.03240695,11.20988287,11.27934342
"1625569_at",6.171983568,6.138330974,6.189356736,5.741885236,5.488693643,5.576844101,5.947507193,5.852744224,5.858393151,6.137906053,5.993870192,6.192124885,5.654469404,5.969211289,6.020519457
"1635126_a_at",5.506941995,5.462772313,5.640529815,4.868718262,4.527490021,5.058956986,4.441502262,4.52454051,4.740073796,5.411662345,5.339086922,5.468633238,5.122735789,4.885259775,4.869541779
"1629069_at",6.217879381,6.344278154,6.625822862,6.019420485,5.954037202,6.194945579,5.626918668,5.730555285,5.513825863,6.067388697,6.071201972,6.291378409,5.980884638,5.718285652,5.98923286
"1638294_at",5.694409844,6.118910589,5.92996969,5.824263515,5.775509426,5.693892997,5.597225186,5.542773205,5.461533833,5.774783408,5.763467817,5.822695858,5.970856283,5.857475412,6.037694282
"1632155_at",10.5139421,10.43741029,10.51047029,9.824808897,9.943412121,9.936562166,10.23733868,10.22678873,10.36169531,10.38269272,10.30079897,10.61494791,10.24824384,10.27404639,10.1134092
"1631354_x_at",3.902510557,4.215747043,4.268677303,5.145615497,5.32400733,5.558230866,4.797464289,4.663103119,4.018603897,5.139015767,5.480123841,5.560858137,4.737817169,4.939357346,5.408704767
"1640500_at",8.095943783,7.902739045,8.183302382,7.381148121,7.720689474,7.883977717,7.760623005,8.015784875,7.991083103,8.314866151,8.225865487,8.607055534,8.049373683,8.16458926,8.264189763
"1633123_at",2.751161532,2.771714761,2.969966817,2.530877643,2.355506283,2.74268222,2.525295556,2.457526112,2.412659824,2.771714761,3.047062617,3.207395394,3.339774777,3.421947673,3.236400888
"1631098_at",5.12972992,5.162925075,5.758328547,4.602922905,4.999797789,4.781873647,5.600532444,5.262059381,5.60826159,5.083822573,5.285614463,5.197904596,5.563018208,4.838054234,5.439612267
"1633498_at",4.966814455,5.293294293,5.250836024,4.961762258,5.044373675,5.322257586,5.146458735,5.409678194,5.341370435,5.727079442,5.359448777,4.884350671,4.932186977,5.268761711,4.948608063
"1631774_at",3.669222158,2.901839737,2.645101471,2.18931893,2.321175563,2.18931893,2.267911341,2.267597517,2.267882404,2.629901887,2.629901887,2.654699941,2.956421572,2.801891264,2.848259682
"1629943_at",8.303216518,8.312560718,8.303062087,8.003141731,7.958282871,7.977122845,8.069085814,8.178178733,8.286896524,8.136311816,8.272589973,8.395962662,8.243006755,8.247466437,8.095669164
"1634988_a_at",6.008944135,6.343438885,5.900954675,6.007419334,6.006933987,6.095466902,6.26524352,6.297284116,6.313708355,6.432669497,6.584684619,6.508262619,6.338555205,6.246989156,6.378508067
"1628861_at",4.391513914,4.422654344,4.410642538,3.855769436,3.624141181,3.791879361,3.801235126,3.639426075,3.801235126,4.288747307,4.410642538,4.638461025,3.835216723,3.835216723,3.811083483
"1627247_at",6.849840127,7.129933807,7.124128273,6.528049519,6.466330082,6.702416049,6.399113555,6.292325827,6.610624804,6.671678049,7.007436685,7.210651866,6.614177733,6.605930148,6.397967689
"1635563_at",7.729023895,7.734949443,7.751191012,7.434981618,7.32769919,7.446706413,7.47979556,7.481252238,7.483073085,7.709555549,7.453288052,7.833912215,7.819995462,7.706897041,7.825645011
"1639873_at",6.276069995,6.389626247,6.201029137,5.762522584,5.912638117,5.882859675,6.09500119,5.945633895,6.036773169,6.206083003,6.275787367,6.343433032,6.142236483,5.795514576,5.917247361
"1641427_at",9.539154679,9.752360492,9.749230763,9.359479966,9.411012887,9.561284902,9.438858722,9.37409362,9.341027481,9.575101106,9.637883525,9.735200215,9.480016335,9.335482243,9.337856833
"1630129_at",5.362226039,5.704458277,5.721075545,5.20771928,5.244666286,5.228410153,5.310212236,4.8926366,5.348579698,5.705756011,5.843524147,5.795230203,5.28610134,5.244161872,5.265362847
"1639102_at",10.5935177,10.53671766,10.44288471,10.7034699,10.56932195,10.65958076,9.973802501,10.29715779,10.03017052,10.66787017,10.73263225,10.70034527,10.44393483,10.53581516,10.66716082
"1631417_s_at",6.539885895,7.058806779,6.876499999,6.584298295,6.494957567,6.751348815,6.813457703,6.75217802,6.484597404,6.961686071,7.0025585,7.194283373,6.643305399,6.571656681,6.744327865
"1629383_a_at",3.110012448,3.110012448,3.110012448,2.797351503,2.797351503,2.84993764,2.76554565,2.76554565,2.76554565,3.110012448,3.110012448,3.059647853,3.324716874,3.90709054,3.593013992
"1631019_at",6.874068943,7.075528616,6.849838255,6.752725609,6.682986769,6.847777132,6.547622846,6.480083823,6.464965552,6.61431418,6.605720529,6.768802301,6.994669818,6.74215273,6.858184495
"1631400_at",7.521459167,6.820983027,7.39277837,7.004092205,6.933687182,7.164130577,7.768938128,7.740900565,8.085326062,7.643188085,7.278673553,7.623203415,7.882252036,7.624827916,8.098742505
"1627825_at",4.795709534,5.276478999,5.237667099,5.522390222,4.713436403,5.198924938,4.889334293,4.845455761,4.582881375,5.133154175,5.255970305,5.181648873,4.866739632,5.011206123,4.937658457
"1626642_at",7.597584743,7.950119777,8.011172927,8.37747091,7.57934301,8.262916622,7.370665135,7.182651507,6.929627655,7.718897412,8.05612206,7.863034832,7.467933757,7.28536346,7.659674951
"1636483_at",3.489373143,4.172437148,3.514821783,3.51190034,3.32144673,3.434603336,3.984655974,3.624203459,3.937612519,3.879928084,3.896241068,3.84173186,3.942505797,3.748828178,3.822595383
"1641212_a_at",4.022373908,4.310169587,4.268477565,3.77660337,3.803848589,3.77660337,4.340540021,4.250815523,4.325929335,4.231123342,4.073601054,4.439780808,4.109306075,4.016809393,4.109948062
"1628489_at",11.24125834,11.00623087,11.20264293,11.06907289,11.02294116,10.96917868,10.73231351,10.67731037,10.76332383,11.03820271,10.67139472,11.13312422,10.82216881,10.92720846,10.29866554
"1631517_at",10.59322131,10.85253228,10.80431833,10.52861634,10.42227109,10.68551654,10.12622453,10.29638909,10.09875796,10.61549749,10.62298005,10.69987806,10.74023828,10.54076234,10.70966332
"1641096_s_at",4.12859341,4.12859341,4.12859341,4.974428005,4.354397501,4.7386954,3.856125143,3.592887267,3.592887267,4.152852399,4.12859341,4.12859341,3.514031328,4.602831759,3.830403902
"1627367_at",6.544097932,6.321669168,6.676683481,6.181225511,5.733867199,6.182057948,6.512771291,6.730061841,6.611499026,6.859637991,6.778657325,6.774418707,6.496405531,6.753003944,6.78999071
"1626182_a_at",8.462997676,8.628687387,8.681526738,8.029160406,7.931229434,8.084101235,8.166273064,8.152583013,8.178640292,8.474140346,8.253109807,8.594909651,8.37884958,8.341096166,8.234348867
"1623955_at",7.416610832,7.575128396,7.611641763,7.229631651,7.228184551,7.228195635,6.929576021,7.232947633,7.209887519,7.553851825,7.588807839,7.608280003,7.241932701,7.249889755,7.259576474
"1641092_at",6.32865255,6.109883744,6.005440663,6.431094766,6.144822526,6.095011267,6.209094959,6.349892954,6.07516156,6.337496908,5.748332838,6.324349479,5.980848555,5.974452743,6.118320096
"1624957_a_at",5.320144314,5.360908268,5.515305544,4.283569849,4.32405704,4.324806819,5.225156075,5.330785243,5.540955101,4.911718918,5.388018535,5.358394366,4.961561909,4.991481037,4.59679035
"1637294_at",8.774376395,9.136088367,9.015495515,8.767032252,8.716600011,8.725408225,8.303193876,8.641392184,8.890933904,8.698931596,8.803537525,8.724259825,8.505332193,8.450745326,8.444729766
"1635005_a_at",7.993419601,7.895848094,8.228402913,8.505286932,8.092675788,8.367753294,7.705844743,7.620274805,6.877569081,8.229921072,8.089552969,8.387147121,7.845978368,7.970803231,8.209248668
"1639110_at",6.130569352,6.356902492,6.407472252,5.830566785,5.472052384,6.051246021,5.982917345,5.878334093,5.286696794,6.052386784,5.889236988,6.411834841,6.059607089,5.118652919,6.010302825
"1628655_at",6.475949506,7.379241007,7.222443296,6.775630035,6.59908396,6.913238284,6.373703144,6.08434532,5.648696534,6.667468734,6.539397537,6.772249388,6.498452808,5.649754045,6.463770029
"1625486_a_at",4.348738696,4.205625278,4.425203117,4.123238591,4.143428196,4.118356285,4.339599891,4.712722783,4.63804562,4.349621433,4.440526239,4.25096737,3.963362795,3.996290694,4.000742798
"1641723_a_at",5.39930934,3.806733046,4.907060473,2.424325438,2.89348271,2.424325438,2.832536161,2.65875299,4.363605953,2.655048137,2.663390427,2.663390427,2.429521631,2.452996885,2.632286458
"1624132_at",7.488162632,7.125714344,7.11142485,7.624930509,7.768366985,7.636966363,6.73797523,7.173199147,6.963731444,7.467483996,7.29342617,7.495902104,7.411643803,7.17434672,7.23932416
"1638484_at",11.45794803,10.8731902,10.89634606,11.29666021,11.4597312,10.99611298,11.22306636,11.51496341,11.60657232,11.49969435,11.45458963,11.265998,11.20525043,11.4582902,11.38997527
"1635044_at",12.13837645,11.35899141,11.56393181,12.11556491,12.480406,12.03119711,11.83262389,12.10193111,12.13877116,12.2071146,12.46861527,12.12371157,12.27938369,12.51136053,12.24066143
"1626113_at",9.337628509,8.922768938,9.340960427,8.717537467,8.443171296,8.232209751,9.168983358,9.297308691,9.555443304,8.789827028,8.501160777,8.663270042,8.445148232,9.02284635,8.30527396
"1635037_at",8.551188104,8.312820318,8.598654707,8.514389731,8.238586504,8.189592058,7.86753833,7.957547591,7.497296992,8.432090539,8.166529482,8.534473979,8.311693343,8.405434176,8.433140372
"1633488_at",7.776189258,7.284834534,7.429679273,7.013224149,6.898592656,6.68574919,7.416848014,7.384645145,7.299745286,7.250553694,7.05667515,7.077697877,7.0697738,6.70806973,6.849018658
"1631619_a_at",8.234317482,8.3361075,8.402257874,8.322331662,8.262931904,8.162604379,7.994065164,7.839127727,7.782626314,8.315014436,8.387434957,8.303480193,8.184700648,8.150960275,8.03216162
"1629088_at",9.083013262,8.857893834,9.062844568,8.754753954,8.797019548,8.974089959,8.604311336,8.505668024,8.589724683,9.073907734,9.057031261,8.994478449,8.976699227,8.900849562,9.01663302
"1638696_a_at",7.11190406,7.358681785,7.183631381,7.452363971,7.223856222,7.499807157,6.7818092,6.776239133,6.359610415,7.379801395,7.459584807,7.42574406,7.41133902,7.88476114,7.654600145
"1633611_s_at",9.476649109,9.700029924,9.564911254,9.366983619,9.42165633,9.292064651,9.070931021,9.011689214,9.03401655,9.508616207,9.556723125,9.790123185,9.332193511,9.337323119,9.322823891
"1634092_at",10.68218549,10.77473861,10.90697892,10.36632244,10.48442318,10.43114595,10.57179394,10.37888738,10.29275795,10.54824456,10.68347322,10.70247589,10.62087717,10.44109735,10.59729277
"1636262_at",8.063645707,7.803048302,7.986497104,8.045755116,8.186819721,8.254882004,8.375154996,8.43741867,8.352313419,8.184774472,8.224276001,8.131144904,8.287937036,8.385855753,8.380234978
"1640075_a_at",10.32032459,10.3194576,10.70091377,10.14724416,10.53380535,9.871083239,11.41728042,11.10902751,11.39741916,7.729198922,7.750561893,7.442955212,9.981186025,10.29693877,8.811188605
"1631330_at",11.24744958,11.52707345,11.33949302,11.48605103,11.33015053,11.44221313,11.15768918,11.04020772,10.98148284,11.47450826,11.5997992,11.55963903,11.46018928,11.25119523,11.3942966
"1638703_a_at",5.76156067,5.78453074,5.826236842,5.804539014,5.178165907,5.181806567,4.859806861,5.68404727,5.534809604,5.975122501,6.140847774,5.895024101,5.162082672,5.480100288,5.425139807
"1632666_at",11.00390711,11.03302118,11.08112317,10.64335183,10.77049596,10.72431754,10.74083427,10.70108826,10.8239233,10.93653711,10.9897809,11.04494697,10.81339824,10.73215257,10.67109969
"1624186_at",9.176725762,9.129774227,8.987297325,9.199946642,9.047727933,9.121550655,8.44772066,8.707220504,8.476968731,9.152385815,9.207733505,9.190995367,9.086731613,9.126699538,9.214774855
"1634130_a_at",12.15996694,12.55826843,12.39930961,12.320785,12.48191897,12.18039418,12.25749536,11.93122837,11.95328957,12.37970503,12.18999123,12.03737351,12.33207273,11.94224323,12.01704006
"1628595_at",9.732211176,9.73797377,9.707830936,9.662541184,9.840648446,9.737421402,9.386211956,9.493099832,9.412183541,9.686939076,9.81312672,9.538810821,9.439987841,9.518757121,9.557241078
"1624565_a_at",7.857110861,7.898665183,8.058922959,8.36784592,8.142592999,8.210483154,7.670360167,7.721780581,7.991635917,8.116015358,8.059142802,8.296670378,7.837566677,7.793721228,7.803441029
"1631843_at",4.991902903,3.987913681,4.470642188,3.541513121,3.781475334,4.063133079,3.751601816,3.934784127,3.708361977,3.746182989,3.790186021,4.122017101,4.301535927,3.777554671,4.171280041
"1633032_s_at",8.243095358,8.403895325,8.411635001,8.389184283,8.474134941,8.591804176,7.785909746,7.96221257,7.640132862,8.46750036,8.467501273,8.623383989,8.230721631,8.170871595,8.27644334
"1629220_at",8.931257561,9.021043789,8.6986394,8.567874555,8.300950284,8.635556578,8.649258518,8.332423682,7.999772876,8.490789359,8.304665443,8.96412343,8.581465419,8.004789028,8.735889038
"1624731_s_at",3.058523527,3.109953251,3.086138071,3.027589691,3.1944767,3.041268928,3.717321923,3.46197553,3.448015216,3.114716648,2.958650627,2.997159737,3.564701622,3.363359485,3.489265198
"1635325_a_at",5.813916481,5.999395114,5.80439369,5.567830155,5.753312092,5.598972832,5.605428766,5.606114271,5.605428766,5.829787799,5.701752546,5.788254346,5.1658546,5.134145769,5.19334992
"1631368_s_at",11.70037501,11.60513606,11.70036544,11.76571699,11.61006248,11.75805966,11.22385875,11.27551816,11.20033717,11.67826284,11.71833277,11.69999879,11.55947889,11.66204366,11.66753815
"1629974_at",8.92558686,8.885004392,8.912793195,8.96357211,8.920677236,8.983467381,8.142131838,8.305351243,8.243268261,8.923670779,8.963600626,8.949922255,8.866071378,8.844968798,8.819168386
"1626967_at",9.393304198,9.547829579,9.362466961,9.611747362,9.743823845,9.667158966,9.289112131,9.223252737,9.286692973,9.6690797,9.638212437,9.568427282,9.633162167,9.513303826,9.335469658
"1628980_s_at",11.23548969,11.13610458,11.18092391,11.24747271,11.27154338,11.24468,10.73323308,10.93646391,10.81832008,11.25868358,11.27808805,11.20049672,10.96815765,10.91394972,11.03462507
"1624702_s_at",5.616782382,5.759361476,5.74577122,5.240684719,5.645287936,5.278604644,5.407834283,5.66277379,5.51239416,5.58880872,5.838506175,5.493023633,5.287879438,5.529798568,5.438478112
"1629281_at",7.847982847,7.898803629,8.033048657,8.048862427,8.093701434,8.263891745,7.62512737,7.726528082,7.588702994,8.097041217,8.031715026,8.132398569,8.165460409,8.050419688,7.993325928
"1626884_a_at",10.86294943,10.97064381,11.00332888,10.9292544,10.81281383,10.92784499,10.72804494,10.62042264,10.58444525,10.85582481,10.79229143,10.7155846,10.74623111,10.59275446,10.62825249
"1641306_at",8.334102268,8.425480087,8.421034794,8.46477294,8.109601011,8.379062224,7.889813344,7.867823318,7.783373204,8.043336732,8.0791998,8.288798268,8.231339567,7.981356261,8.14216352
"1626696_at",8.343205963,8.34078044,8.394278386,8.502247329,8.424556534,8.513166893,8.078629421,8.161213572,8.073705444,8.091471678,8.138803398,8.298621643,8.21186826,8.120049149,8.182329227
"1641353_s_at",10.25466984,10.33878438,10.14103434,10.27592279,10.4838346,10.06378863,10.28445325,10.0537074,10.10619667,10.12183475,9.950337846,9.937786797,10.10961014,9.948646252,9.975367066
"1635591_at",10.65200811,10.46149858,10.5724357,10.89714844,10.82563552,10.78844233,10.58021858,10.67451356,10.80188926,10.52518707,10.46084418,10.55918461,10.48947675,10.4958634,10.47057696
"1629347_at",9.257760013,8.595807305,9.125838891,9.193188366,9.096031989,9.273133362,9.344659093,9.119987648,9.109345732,9.451293161,9.377168216,9.473327338,9.442951637,9.408699155,9.080382791
"1623632_s_at",8.285749941,8.847159264,8.864433035,8.077589145,8.221736967,8.310310802,8.495427004,8.078247316,7.622151215,8.227288181,8.520585213,8.603945527,8.498316707,7.811331667,8.242382162
"1627964_s_at",5.048228489,6.168812216,6.179306391,5.947884221,4.677806021,6.334990075,6.375097745,5.800003429,5.377960302,6.346011123,6.855274406,6.951078825,6.754671853,5.584780746,6.475201882
"1623864_at",6.451239935,6.650725722,6.407218573,6.487361191,6.344599637,6.514926789,6.437584261,6.517263438,6.257202864,6.656169491,6.751540823,6.768873035,6.456059584,6.421399571,5.988595788
"1631994_a_at",5.194494913,5.147222338,5.464921807,4.702454044,4.817508707,5.04513557,4.626566504,4.435704591,3.96558123,4.988731691,4.852224633,5.002105206,5.112642255,4.843176633,4.829086045
"1623773_at",4.010087993,4.421934613,4.066086519,2.968522138,2.715364069,2.850105003,3.465741654,3.356729677,3.434312404,3.866375834,4.022283021,4.264197099,3.354185712,3.651034955,2.938675183
"1640485_at",5.75127835,6.02711125,5.795967414,5.936388305,5.707442016,5.86228463,5.916094821,5.577648152,5.860743655,6.478757824,6.22362113,6.345667807,5.995906921,6.063666874,6.368269369
"1624164_s_at",6.615132788,6.090793073,5.976318128,5.716527307,5.967274366,5.464106304,5.824640103,6.021143711,6.391251457,6.095069927,6.128370702,5.956891414,5.647481423,5.580877376,5.500231036
"1641102_at",7.794451718,8.021261445,8.109077637,7.178125979,7.099979574,7.24890968,7.592522004,7.518423684,7.725552775,7.016048576,7.228016514,7.319923633,6.965511453,7.370502512,7.047387084
"1634980_s_at",5.663578855,5.428208486,5.607631799,5.022599454,4.904427589,5.009548553,4.731322424,4.463608145,4.45256121,5.208174193,5.162798036,5.820622339,5.356475155,5.394075907,5.289802469
"1638873_at",4.140528456,3.922677692,3.934107444,4.73555021,4.799008099,4.6055177,4.162614736,4.452128147,4.471504297,3.934474504,3.906182453,3.943663892,3.952244087,3.641500459,3.715314095
"1627511_at",10.20695571,10.09574273,10.28352661,10.89516014,10.73523026,10.37623993,10.08055263,10.10970902,10.20905647,10.12881085,9.752154447,10.24828251,9.750157004,9.980575957,9.783434466
"1639682_at",4.251912631,4.340662415,4.24935289,4.865792492,4.830166959,4.708302426,4.984486518,5.196671362,5.288399034,4.563052396,5.243977828,4.900850917,4.322065551,4.205793902,4.394031439
"1638012_at",6.134747612,5.736980241,5.941291421,5.989652057,6.151371019,6.009323896,6.198000239,6.477564085,7.018596664,6.042811409,5.596913743,5.958987242,6.254809228,5.675404528,5.818782791
"1633818_at",5.569720726,5.461665571,5.721630321,6.025530799,5.325242943,5.802732747,5.723122266,5.663494702,5.582712096,6.080249247,5.666048299,5.851097378,5.439807118,5.675657086,5.538014015
"1633506_s_at",7.239090093,7.036108911,7.234076546,7.421927006,7.234549863,6.98400478,6.795622844,6.902757904,7.027835088,7.044714544,6.96393862,7.204293792,6.792241055,6.885310765,6.803546969
"1629705_at",10.81765368,10.98664061,10.88035135,10.70517846,10.59084887,10.58129378,10.34959552,10.21286428,9.895388306,10.53216311,10.55676199,10.42574749,10.52835863,10.33140978,10.35707197
"1640991_at",6.594504333,6.031708101,6.517105439,5.658313439,6.056880891,5.943840528,6.345405261,6.301204449,6.341402453,6.631621537,6.400132092,6.216805203,5.908253086,5.749252143,5.774610486
