	GSM864362	GSM864363	GSM864364	GSM864365	GSM864366	GSM864367	GSM864368	GSM864369	GSM864370	GSM864371	GSM864372	GSM864373	GSM864374	GSM864375	GSM864376
AFFX-Dm-AF292560-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	8.619340514	8.733649451	8.521874247	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AF298789-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AF323980-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AF372915_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AJ002682-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AJ002682-2_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AJ132968-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-ATU18126_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-AY056050-1_at	2.179082943	2.179082943	2.179082943	2.187876325	2.18312553	2.18312553	2.180955343	2.180955343	2.180955343	2.179082943	2.179082943	2.179082943	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01347-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.181152855	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01347-2_at	2.174151012	2.174151012	2.174151012	2.17778158	2.17778158	2.17778158	2.180955343	2.180955343	2.180955343	2.174151012	2.174151012	2.174151012	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01347-3_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01347-4_at	2.174165957	2.174165957	2.174165957	2.189520206	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174165957	2.174165957	2.174289432	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01636-1_at	2.966201831	2.829564863	2.735552295	3.322795402	3.212999247	3.305518663	3.408352969	3.396364616	3.437611554	3.224735032	3.07959922	2.971942118	3.230189761	2.722341562	2.616652756
AFFX-Dm-J01636-2_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-J01636-3_at	2.183309213	2.183309213	2.183309213	2.177728981	2.177728981	2.177728981	2.195311911	2.195311911	2.195311911	2.183309213	2.183309213	2.183309213	2.187063935	2.187063935	2.187063935
AFFX-Dm-J01636-4_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-K01486-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-L22585_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M10961-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M10961-4_at	2.175958588	2.175958588	2.175958588	2.177728981	2.177728981	2.177728981	2.183982885	2.183982885	2.183982885	2.175958588	2.182842439	2.175958588	2.179869313	2.179869313	2.179877991
AFFX-Dm-M15077-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.185123266	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M15077-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M57289-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M62653-1_s_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.490867769	2.210641232	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-M90509_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-NM_131175-1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-O04513_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.195617392	2.179869313	2.179869313
AFFX-Dm-O04600_at	2.179353924	2.179353924	2.179353924	2.177728981	2.177728981	2.177728981	2.196398004	2.182825964	2.182825964	2.179353924	2.179353924	2.179353924	2.179869313	2.179869313	2.179869313
AFFX-Dm-O49366_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-O65372_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.181358535	2.181358535	2.181358535
AFFX-Dm-O65524_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-O81838_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-O81842_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-O82258_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.182556898	2.183774195	2.182556898	2.174091872	2.174091872	2.174091872	2.179869313	2.185272065	2.179869313
AFFX-Dm-O82296_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.206519624	2.179869313
AFFX-Dm-P33487_at	2.174141385	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.183410208	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q39096_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LEZ0_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LFM9_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LFR4_at	2.174091872	2.174091872	2.174091872	2.177728981	2.184898994	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179903798	2.179903798	2.179903798
AFFX-Dm-Q9LIJ1_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LJQ4_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LK42_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LK88_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LMV5_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
AFFX-Dm-Q9LPD6_at	2.174091872	2.174091872	2.174091872	2.177728981	2.177728981	2.177728981	2.180955343	2.180955343	2.180955343	2.174091872	2.174091872	2.174091872	2.179869313	2.179869313	2.179869313
